sentence	sentence_id	locale	reason
اجازه بدهید برادر خود را حضورتان معرفی کنم.	067bdeba3b31336147839fe7f2a061b743dc87dd3633247e0db1f9cce4c9bf1a	fa	difficult-pronounce
رسمیت مراسم او را تحت تاثیر قرار داد.	0d19708ca03b3b34cbbeebc53034f8b7a1060651315ab59386f073c92c0f026f	fa	offensive-language
رسمیت مراسم او را تحت تاثیر قرار داد.	0d19708ca03b3b34cbbeebc53034f8b7a1060651315ab59386f073c92c0f026f	fa	grammar-or-spelling
رسمیت مراسم او را تحت تاثیر قرار داد.	0d19708ca03b3b34cbbeebc53034f8b7a1060651315ab59386f073c92c0f026f	fa	different-language
رسمیت مراسم او را تحت تاثیر قرار داد.	0d19708ca03b3b34cbbeebc53034f8b7a1060651315ab59386f073c92c0f026f	fa	?????? ??.????.?????
برو نگهبان را صدا بزن‌!	080c9b8c101cbeeddb7dac97bec7c33bfc759e0c367899a05031345960f95229	fa	offensive-language
برو نگهبان را صدا بزن‌!	080c9b8c101cbeeddb7dac97bec7c33bfc759e0c367899a05031345960f95229	fa	grammar-or-spelling
برو نگهبان را صدا بزن‌!	080c9b8c101cbeeddb7dac97bec7c33bfc759e0c367899a05031345960f95229	fa	different-language
برو نگهبان را صدا بزن‌!	080c9b8c101cbeeddb7dac97bec7c33bfc759e0c367899a05031345960f95229	fa	????? ???? ???
بوی سیر	0ac28c92130983b30383ff341f257a580827102adb9e4cb57a7611ba529b8dc4	fa	offensive-language
بوی سیر	0ac28c92130983b30383ff341f257a580827102adb9e4cb57a7611ba529b8dc4	fa	grammar-or-spelling
بوی سیر	0ac28c92130983b30383ff341f257a580827102adb9e4cb57a7611ba529b8dc4	fa	different-language
ترانه‌ای که این روزها خیلی خواهان دارد	0d8b1115922d98601792cba6cb4f31ce8b9143feb8fb41f671cb5ca5e834d3d8	fa	offensive-language
ترانه‌ای که این روزها خیلی خواهان دارد	0d8b1115922d98601792cba6cb4f31ce8b9143feb8fb41f671cb5ca5e834d3d8	fa	grammar-or-spelling
ترانه‌ای که این روزها خیلی خواهان دارد	0d8b1115922d98601792cba6cb4f31ce8b9143feb8fb41f671cb5ca5e834d3d8	fa	different-language
او سنگی پراند و من سرم را دزدیدم.	0e25692aade2dcd8ac0d293afe82ebeaf1a2fac5c7c80bb09f4aecd55fda04a2	fa	offensive-language
او سنگی پراند و من سرم را دزدیدم.	0e25692aade2dcd8ac0d293afe82ebeaf1a2fac5c7c80bb09f4aecd55fda04a2	fa	grammar-or-spelling
او سنگی پراند و من سرم را دزدیدم.	0e25692aade2dcd8ac0d293afe82ebeaf1a2fac5c7c80bb09f4aecd55fda04a2	fa	different-language
پول را به عنف از او گرفتند.	09581a98dae1aaaa691f4f2ebaf43c4b46d7370db63d6d7a8967a83dcf3d0236	fa	offensive-language
پول را به عنف از او گرفتند.	09581a98dae1aaaa691f4f2ebaf43c4b46d7370db63d6d7a8967a83dcf3d0236	fa	grammar-or-spelling
پول را به عنف از او گرفتند.	09581a98dae1aaaa691f4f2ebaf43c4b46d7370db63d6d7a8967a83dcf3d0236	fa	different-language
حریف برتر بر او فائق آمد.	0c92c7e751c399d23bbdfbf0637d6f375cc427a15fcf40b053bc09881aff768f	fa	offensive-language
حریف برتر بر او فائق آمد.	0c92c7e751c399d23bbdfbf0637d6f375cc427a15fcf40b053bc09881aff768f	fa	grammar-or-spelling
حریف برتر بر او فائق آمد.	0c92c7e751c399d23bbdfbf0637d6f375cc427a15fcf40b053bc09881aff768f	fa	different-language
بگذار تا مدتی این قضیه به حال خود بماند.	0d4d4099908a690e4f5d6071e72d65fba968a70790f557ad10f7d187faeb421d	fa	offensive-language
بگذار تا مدتی این قضیه به حال خود بماند.	0d4d4099908a690e4f5d6071e72d65fba968a70790f557ad10f7d187faeb421d	fa	grammar-or-spelling
بگذار تا مدتی این قضیه به حال خود بماند.	0d4d4099908a690e4f5d6071e72d65fba968a70790f557ad10f7d187faeb421d	fa	different-language
اتاق مجلات در کتابخانه	044be4ae97d88ba7c72c3e2a3993ec9a4f54adc4f176a2ea36949209e1bab884	fa	offensive-language
اتاق مجلات در کتابخانه	044be4ae97d88ba7c72c3e2a3993ec9a4f54adc4f176a2ea36949209e1bab884	fa	grammar-or-spelling
اتاق مجلات در کتابخانه	044be4ae97d88ba7c72c3e2a3993ec9a4f54adc4f176a2ea36949209e1bab884	fa	different-language
ته نشست‌های یخرودی	06009c5543703f6338974f77f7f9c02973f5a3aa9363890167258f33d67bf8fc	fa	grammar-or-spelling
ته نشست‌های یخرودی	06009c5543703f6338974f77f7f9c02973f5a3aa9363890167258f33d67bf8fc	fa	different-language
پیرمرد بیکار نگران آینده بود.	0e97a3f3b42b177967b66114c25c6a983069e7a6eaf4a6c4a48e23e317fe3060	fa	offensive-language
پیرمرد بیکار نگران آینده بود.	0e97a3f3b42b177967b66114c25c6a983069e7a6eaf4a6c4a48e23e317fe3060	fa	grammar-or-spelling
پیرمرد بیکار نگران آینده بود.	0e97a3f3b42b177967b66114c25c6a983069e7a6eaf4a6c4a48e23e317fe3060	fa	different-language
پاسخ او مرا کاملا گیج کرد.	0bbc44ee7ddd12e94a7ddf67ae5c7b01e007c98737946bacb958777299e29396	fa	offensive-language
پاسخ او مرا کاملا گیج کرد.	0bbc44ee7ddd12e94a7ddf67ae5c7b01e007c98737946bacb958777299e29396	fa	grammar-or-spelling
پاسخ او مرا کاملا گیج کرد.	0bbc44ee7ddd12e94a7ddf67ae5c7b01e007c98737946bacb958777299e29396	fa	different-language
به صورت رقیبش اسید پاشید.	086800d24d1278d4ca1abdb2938ddec3aefca861f6bee522a83e8fb5ec8f8180	fa	offensive-language
به صورت رقیبش اسید پاشید.	086800d24d1278d4ca1abdb2938ddec3aefca861f6bee522a83e8fb5ec8f8180	fa	grammar-or-spelling
به صورت رقیبش اسید پاشید.	086800d24d1278d4ca1abdb2938ddec3aefca861f6bee522a83e8fb5ec8f8180	fa	different-language
توپ‌ها طوری سوار شده‌اند که به آسانی به هر طرف به چرخند.	0b624ca48d37cd181777a0858a6aa377ef8752389d78a9c32f8f6e3a246b4a70	fa	grammar-or-spelling
اکثر میمون‌ها دم‌های گرفتگر دارند.	0f74407043adb5cc3f749a96770df157e574632118a3fdefd6c5be07090096b3	fa	grammar-or-spelling
توپ‌ها طوری سوار شده‌اند که به آسانی به هر طرف به چرخند.	0b624ca48d37cd181777a0858a6aa377ef8752389d78a9c32f8f6e3a246b4a70	fa	grammar-or-spelling
بزهکاری درجات مختلف دارد.	101842568ff48e9375f813870c4637082047037383c7c0460d3335118044600e	fa	grammar-or-spelling
این ملک تحت قیمومت من است.	0f4088b1bfd344f70e0051c06e0bb694d44391f27bc5ec546fdaecab56758c24	fa	grammar-or-spelling
رعایع قوانین	1136a9b7b52e00abe50b0f1c42563382f01b231959cf08ed77dc35864b5a3b77	fa	grammar-or-spelling
احتمال شیوع مجدد و با زندگی ما را تیره کرد.	0bdcd78a1b2c69b03574a93a3d513883e5bc2bc745531bc1893be5276045a177	fa	grammar-or-spelling
رعایع قوانین	1136a9b7b52e00abe50b0f1c42563382f01b231959cf08ed77dc35864b5a3b77	fa	difficult-pronunciation
او نیم ساعت فصلی را که قبلا خوانده بود جسته گریخته مرور کرد.	130be9af7cf90356f6591d0096e49b37dc13c9d6419591361961dd5cf3ca7c6f	fa	grammar-or-spelling
به بودن یا نبودن بحث آنست	0ecd4770668cbcab316f1e147f6f43e54a6836c43c72b7891f79a2afed73a4f3	fa	grammar-or-spelling
برگرداندن سرو او خیلی دشوار است.	11831b097467bfac90d7350ad2c0c65b8599d1ed8b0cfeabf87b92049590c34e	fa	difficult-pronunciation
احتمال شیوع مجدد و با زندگی ما را تیره کرد.	0bdcd78a1b2c69b03574a93a3d513883e5bc2bc745531bc1893be5276045a177	fa	grammar-or-spelling
برگرداندن سرو او خیلی دشوار است.	11831b097467bfac90d7350ad2c0c65b8599d1ed8b0cfeabf87b92049590c34e	fa	grammar-or-spelling
حساسیت نسبت به کنین	13f13992a7fd9f764c2c783a60ee655557213c17a9f7408d95282734b790d211	fa	grammar-or-spelling
ستون‌های آهنی از زیر سقف را نگه می‌دارند.	1a2baae0d0f9d2e2514087e3e9451057fb016e00cdc7e3b3611bd2003ee5d568	fa	grammar-or-spelling
ارضا تشنگی، رفع عطش	22b4405161a8a2600305dc026af275df90e0a4c6d72b70544b4445e7f35baa0c	fa	grammar-or-spelling
آی در میان شما تماشاگران، پزشکی هست‌؟	22f76eaffa03cb0462efb2012a218c6c63d207167120da8736c89d74dedfb531	fa	grammar-or-spelling
او از جانب کارگردانان داخل‌و خارج از کشور پیشنهاداتی دریافت کرد.	25943e7a81057e3851feec17d15769f29bd41f3112f7cc56f33121acd46781e3	fa	grammar-or-spelling
تا توانی دلی به دست آوردل شکستن هنر نمی‌باشد	1bf429e0dfbcfd2b670e9f001074e930b2ef92aa525584a81cfb7dd971a1da20	fa	grammar-or-spelling
او به آسانی از سرپولش نمی‌گذرد.	23bab2f080c79c1127d7ac19c99e3ef8ea6f23e38e761ac44231177435e552a4	fa	grammar-or-spelling
آی در میان شما تماشاگران، پزشکی هست‌؟	22f76eaffa03cb0462efb2012a218c6c63d207167120da8736c89d74dedfb531	fa	grammar-or-spelling
لگد بزمین زدن	2914aaad70b1b0fe889e18db5f4e3ac0c884a1a58795eba20146cd9f77df8b46	fa	grammar-or-spelling
خواسته‌های فهرست شده‌ی کار گران	22e9de36344229c36206bf410ddc4972d7d98ca586a8b872e215c4944b2dd55c	fa	grammar-or-spelling
پیکار بافقر	2af95635fbdaa57db2262166cabd25e3c47b84af7ef6058ac5e669410375af75	fa	grammar-or-spelling
جیره‌ی خوراک هرسرباز	270f1874e9187fec2ceba3eb98defeecd67091a0100d76e0502223155a0007cd	fa	grammar-or-spelling
چون او دیرآمد من رفتم منزل.	1f3dd523085544b0574297e96cfe74031afb068a49ffb47c68a4a3f04e813c0a	fa	grammar-or-spelling
به همین دلیل توصیه میشود که جواب هاتون رو با هم به اشتراک نزارید	2c44b62b50ea8f97cb56f9aa812c23ae9e68f5dbf4390b2cf3a0ab938e1115fa	fa	grammar-or-spelling
اصلا داستان رانفهمیدم چون جزئیات آن درست شکل نیافته بود.	2bcb8aff0221044448db8b474d3b5bf5d043f94a2e8f0fb1f483543e94df6cce	fa	grammar-or-spelling
محللات	265aa24ca57e1008311286b2391b8ef23ad079038266a7dddb6ce9e27ceebe8c	fa	grammar-or-spelling
او مثل دهاتی‌ها غذا می‌خورد.	281a9a82b331811a013067e1b930033095a6b22aa3db79dd02188b42c23d994c	fa	possibly offensive
مداخل کردن	25a074142490128b95df8d64b6f96c1d6125c813314b94641eddcf92bb4f4dc0	fa	grammar-or-spelling
مدیرۀ مدرسه	202c74017f2607957e290518f9e01e9a1f0e234455580555e9f3deac4412c091	fa	grammar-or-spelling
اظهارت او ناخوشایند نبود.	2d20b316d88844c3d1fe7b2162d285c9f71253127d0762193a1aea95cf26ce6f	fa	grammar-or-spelling
پدرش مردی دهاتی و ساده‌لوح است و شعر نو سرش نمی‌شود.	2b8fa7fdbec1ac67e4f7d5ea2e8b7cc6fe18525865ed7265a023d7d4ca3793e4	fa	offensive-language
آنها نمی‌توانندخودشان پالایشگاه بسازند و به کمک از خارج نیازمندند.	29dc3b04b68f09e3cca65a81bfef7aeebacbe4f22bb7b461a2d0841e3e4931ad	fa	grammar-or-spelling
او شرح وقایع دوران تصدی‌ریاست جمهوری خود را در دو جلد نوشت.	2e3ec55727e2339ff27ef1806254dcf1f9ae4a95bd0ef826095bcf1eb96a453b	fa	grammar-or-spelling
بنیاد اسمیسونیان	2dbd111ab6ffa8c93a73e99db25054be3701e430f580cae2be5b127ffd9f8deb	fa	difficult-pronunciation
لوکو موتیو	31fc0fd75e934a5a6089f35b238fd2f7183716ebb59c5be1df06b03eb94c8e64	fa	grammar-or-spelling
برای انجام کاری دشوار کمرهمت بستن	2d820d8ed148231e640b6cdf04f6570128b8a0feb668ffada9ee673807eaa1e8	fa	grammar-or-spelling
جنگ آنانرا بی‌خانمان کرد.	2e9fd73559bc4e2040085643582d9af2eab27e84babd6ff98f3fa80450835dc2	fa	grammar-or-spelling
مخز پسته ای	359cb3253f92a8ccf4482bcc3d572bb65ce5ee0f37818398fd2686d5d1635a7d	fa	grammar-or-spelling
او با خشم به‌من نگاه کرد.	318de7137f01cc5a3aee5f08b42e9ca8b7a21c78c0dfc67955377e99a1181492	fa	grammar-or-spelling
است، هست	2ff24f39bf88bdb89bcbbef1c6dd5f1044b32f7d76486ee7ffc7ad7d1ee36de9	fa	???? ?? ???? ?? ?????? ?????? ?????? ???? ???  ??? ?????? ???? ??? ??? ??? ??? ???? ???? ?? ??? ??? ??? ???? ?????? ??? ??? ?? ??? ???? ?????? ???? .
دی ان ا شکل حلزونی دارد.	31cebcc2507ec89e46e6dc72dfad2374366f271d6a4c35a794970cdaef869379	fa	grammar-or-spelling
به همین دلیل توصیه میشود که جواب هاتون رو با هم به اشتراک نزارید	2c44b62b50ea8f97cb56f9aa812c23ae9e68f5dbf4390b2cf3a0ab938e1115fa	fa	grammar-or-spelling
برای حل دعوا پادر میانی کردن	365324f36116fe93103bf801b33e405a52df33d7ab47e271260912cb35e57a81	fa	grammar-or-spelling
او بخشی از ثروت خود ار از دست داد.	36a896ad74335d38635300cc54c7f7901eae47e6248f8bd6e7580ca6c1d94972	fa	grammar-or-spelling
سر شاخه زنی	72f726ced03c412268adbef7c2ff3abd173a7e84b7601d6aa4eea677c165b141	fa	grammar-or-spelling
جلدهای کتاب که‌به طرق گوناگون به تقلید از چرم ساخته شده است	38962365db4b88ac567c6cc3260c3a783bc0e6d747db6f9bead2260817324eb5	fa	grammar-or-spelling
حزن بی سرو صدا	3666a276db6b33a7bf7f739dd7de65de6e816432f5f167da5de8f39840d761f9	fa	grammar-or-spelling
زبر بافت	38ef3b07e510fb9e00b60ef001fad2c3b16b99b4a4f3ea7fcc052304a3f4ca09	fa	grammar-or-spelling
آن یتیم عادت نداشت که مورد اینهمه مهربانی قرار بگیرد.	370a42da0e362f53abe81b4e33a3aad98bb4bac4d87eca5be1a797e55d74b92a	fa	grammar-or-spelling
اولین هجای واژه‌ی "necessary" موکد است.	388e242057e718bcf4e92c56157d71f6641d81fc4d8501ce455fbea7cab74c75	fa	difficult-pronounce
به شدت خشمگین شد و او را با تیرزد.	2c2f1682ed1f40c814877e36d68d9f50488a56496dfb532e9eb4ed17974c2510	fa	grammar-or-spelling
راه راپرسیدن	361ce373c90062933e9c42442b0a171935e81ac86c19427cfcf943afed4ddd1c	fa	grammar-or-spelling
حوله را چلاندن، باپیچاندن آب حوله را گرفتن	36258be7df237e0cf6f7e1501baae3b8d926c847b1a2a511bf1924becac4cd48	fa	grammar-or-spelling
پند من بر او تاءثیر نداشت.	386b23ba1dd85be634cb5f4448da6c23dd51bbe8b1f1fdf258ce99e66d7dabb6	fa	grammar-or-spelling
بیماری و گرسنگی جلو رشد بچه‌هارا گرفت.	3a9c8fbe2594bbc4c923366929be47c95b6fc5ed1fc3c2db37e401f52291323d	fa	grammar-or-spelling
جا مسواکی	3c8170e2bf390d3bb5b5d5192fe09a5a0445761f73462d873bb0443d0a7eaf13	fa	grammar-or-spelling
پرچمی که باد آن‌را پاره پاره کرده است	3a9fb62e397744ef8d0ce3c5a51d7f7a559b05eb7da8ed2d5f7161a77ab7c217	fa	grammar-or-spelling
اشکار شدن شیر، میمون‌ها را به سر و صدا درآورد.	37335edfc3a819adaafe19bd9d4750b5cc744f39221f8d0d376e4135978e5098	fa	grammar-or-spelling
مخز پسته ای	359cb3253f92a8ccf4482bcc3d572bb65ce5ee0f37818398fd2686d5d1635a7d	fa	grammar-or-spelling
در سطح بین المللی	37cce7de6bdf74a9ad27db738fcdfbeaa6493170fb58e6229586db76fc7ee1ed	fa	grammar-or-spelling
خبر قتل ناصرالدین شاه را مخفی نگهداشتند.	3b6912f87933999639269b92533b6a09b89beeaf92e17667113b8f7cf97e0540	fa	grammar-or-spelling
اشکالات مالی هم کار آنها را به تاءخیر انداخت.	3c35d7c9f9fdc9142ce2ed0d3c04b64bf6a5e10b6e2c899809bc64e10f8715ea	fa	grammar-or-spelling
دیشب یک لحظه هم خوابم نبرد.	3e8178f6a27768f81693f81babf668cd360db8a96eb31b17a376f15dbcc9a77a	fa	difficult-pronounce
اکبر مورد سوظن است گواینکه هنوز رسما متهم نشده.	3d7170e5bddc80c0ced894522745c19c8f7c13e98cd168a7808f2abba1794d67	fa	grammar-or-spelling
اشکالات مالی هم کار آنها را به تاءخیر انداخت.	3c35d7c9f9fdc9142ce2ed0d3c04b64bf6a5e10b6e2c899809bc64e10f8715ea	fa	grammar-or-spelling
به هستیش باید که خستو شوی	37b3a10fc080ba4f315ac68353d58034d9e162d9fa4d9477e18def1afecce6da	fa	difficult-pronunciation
رویهم رفته سفر خوبی بود.	3d732fb6cff7e880d4a2c1d580d83871c223aab4f867c2c2e7f8fcfc4a49bd6c	fa	grammar-or-spelling
زندگی پرعسرت	3de47eb9f50c981811b29c8706d6e543d81083e6cdb7c55aa50918d16755c593	fa	grammar-or-spelling
او درکنجی نشسته و کتاب می‌خواند.	3e670c5db6026b005f567a08848dccfe644520ed491be86b051ba8e589fb99f7	fa	grammar-or-spelling
پند من بر او تاءثیر نداشت.	386b23ba1dd85be634cb5f4448da6c23dd51bbe8b1f1fdf258ce99e66d7dabb6	fa	grammar-or-spelling
حکیم طبیبعی	3c21d95bca24c89b210c947a82ebf2d5209f7d7d4bf5be16a418404db6fc4dfb	fa	grammar-or-spelling
تقریباهمه خبر را شنیدند.	402fdd929e3712b17b72460e1b3e6513d51481c59746b35fe397a8a2df885323	fa	grammar-or-spelling
اکسیژنی که به صورت اتم بوده و تشکیل ملکول نداده است، اکسیژن آزاد	341f11e557b217685b33e9119b07cf09e15a62ca84bb08dc071f4941cdff6121	fa	grammar-or-spelling
استاره جسمی است که دور خورشید می‌گردد.	3f6c989d4e50c195f11a98f5554fade0b994d02ec75927aed378b3badd43ecfb	fa	grammar-or-spelling
حزن بی سرو صدا	3666a276db6b33a7bf7f739dd7de65de6e816432f5f167da5de8f39840d761f9	fa	grammar-or-spelling
رویهم رفته چهل دانشجو آنجا بودند.	4400e4361fc9c92c9b5d83f795b77dba56b0af5180898a10f5b76ed19b6fa0df	fa	grammar-or-spelling
جلدهای کتاب که‌به طرق گوناگون به تقلید از چرم ساخته شده است	38962365db4b88ac567c6cc3260c3a783bc0e6d747db6f9bead2260817324eb5	fa	grammar-or-spelling
آزمون‌های آزمایشگاهی نیز نظریه‌ی انشتین را تایید کردند.	3d163fd2516849ed5e613c2840b7a82f04815387b96862e4b3a5a103ae427b27	fa	grammar-or-spelling
حسن با لکنت زبان گفت "ق - قدری پ‌-پول ب‌-بده‌"	4176f6ca8a7cd9135a43a2deb04de41f999d36e5eb6c16837844a7affc06332f	fa	difficult-pronounce
اگر پنج تومان بمن بدهی بی‌حساب می شویم.	43da6b3a54e24770c446e3b84cdbcb9601bdaefe0b23f34a993d6ad9885a63f4	fa	grammar-or-spelling
جلدهای کتاب که‌به طرق گوناگون به تقلید از چرم ساخته شده است	38962365db4b88ac567c6cc3260c3a783bc0e6d747db6f9bead2260817324eb5	fa	offensive-language
جلدهای کتاب که‌به طرق گوناگون به تقلید از چرم ساخته شده است	38962365db4b88ac567c6cc3260c3a783bc0e6d747db6f9bead2260817324eb5	fa	grammar-or-spelling
جلدهای کتاب که‌به طرق گوناگون به تقلید از چرم ساخته شده است	38962365db4b88ac567c6cc3260c3a783bc0e6d747db6f9bead2260817324eb5	fa	different-language
جلدهای کتاب که‌به طرق گوناگون به تقلید از چرم ساخته شده است	38962365db4b88ac567c6cc3260c3a783bc0e6d747db6f9bead2260817324eb5	fa	difficult-pronunciation
جلدهای کتاب که‌به طرق گوناگون به تقلید از چرم ساخته شده است	38962365db4b88ac567c6cc3260c3a783bc0e6d747db6f9bead2260817324eb5	fa	\-mgGMf.F..Gzg?? ?? ??????????????????????????????????????????
اندیشه‌ای که برمغز او چیره شده بود.	457a069b901f0ed89b66d88bb57bd86688d0033d169da3ea6a3b9f8327c39681	fa	grammar-or-spelling
خوارک قاتی پاتی	46490263339f855a118b74bade5c8f28c3e0f61e1a6676e46d1ebec11d986c3f	fa	grammar-or-spelling
مدر بول	386aebe467e20d467405ce5cc0639a6e1924fec2f405e434681e51df372c7bac	fa	grammar-or-spelling
خانه سازی برای کارگران	48039c847f14109dc8b1bc006a3aa86e2390fa6e0d8a6180759f8cb048623d43	fa	grammar-or-spelling
حکیم طبیبعی	3c21d95bca24c89b210c947a82ebf2d5209f7d7d4bf5be16a418404db6fc4dfb	fa	grammar-or-spelling
آن کتاب خواننده را تحت تاءثیر ژرف و فوری قرار می‌دهد.	4f92622a924314b7f8bc9594f64536083b0ddcae7d4323ba96721a9f43bbdf84	fa	grammar-or-spelling
او را کرد.	4fe2ad0eb36072ea6277c3666f053df5f60bb92f7f0251793825be084a70300e	fa	offensive-language
سفر رویهم رفته بسیار موفقیت‌آمیز بود.	4895d9308dd4ac74268771335396e956238d10917f46df2e1cab8867e74ab1d3	fa	grammar-or-spelling
او به همه شک دارد حتی به برادرش خودش.	4fe9c73c8f47448fb07dadde37be310ba267eafeb43a0b0350fa507cb2f56bb0	fa	grammar-or-spelling
مربوط بقابلگی	4e70e337f0098c2a34f69ee6a884e43144be487a5f4ec683e458451bac05b0ee	fa	grammar-or-spelling
این بیماری می‌تواند سال‌ها در کمون باشد.	526c10d2a7860d72020a2200a2b59e11eb038f74b14f5c4cab812e1aa2893186	fa	grammar-or-spelling
سفر رویهم رفته بسیار موفقیت‌آمیز بود.	4895d9308dd4ac74268771335396e956238d10917f46df2e1cab8867e74ab1d3	fa	grammar-or-spelling
اگر پنج تومان بمن بدهی بی‌حساب می شویم.	43da6b3a54e24770c446e3b84cdbcb9601bdaefe0b23f34a993d6ad9885a63f4	fa	grammar-or-spelling
مدر بول	386aebe467e20d467405ce5cc0639a6e1924fec2f405e434681e51df372c7bac	fa	????? ?? ????.
مربوط بقابلگی	4e70e337f0098c2a34f69ee6a884e43144be487a5f4ec683e458451bac05b0ee	fa	grammar-or-spelling
رفتار او کارمندانش را داسرد کرد.	5431630aa67088792a35e225f25f19cc4035f26bf6697f576c2210cc829ca42b	fa	grammar-or-spelling
رفتار او کارمندانش را داسرد کرد.	5431630aa67088792a35e225f25f19cc4035f26bf6697f576c2210cc829ca42b	fa	grammar-or-spelling
تاق ضربی را تویزه‌دار کردن	47b3f213e9988af34dba3fc8176aebbc35e7843fcd4432b0f278018edf22de09	fa	difficult-pronunciation
توی پیوی تست کیس ها و یا جوابی مخصوص کد شما داده نمیشود	5876165f092d0141e57805a7698f8db033f637b5a79b7a02be1b9f31fa358745	fa	grammar-or-spelling
مربوط بسواری	5b57d57c24bc0d712e03a0fb237c24cdb29a27ecc412d7d30149a1b8423c843e	fa	grammar-or-spelling
پرمین نوین	53f2ee43faebcec8acceb3229d50c4aee5e0a9d9d373b4ec36957c1a136cdbd9	fa	nonword
توی پیوی تست کیس ها و یا جوابی مخصوص کد شما داده نمیشود	5876165f092d0141e57805a7698f8db033f637b5a79b7a02be1b9f31fa358745	fa	different-language
مراسم تودیع بعصل آوردن	37db53779b3a6a7b0c7503deb0893faec986140e585b5fb212564d2bbddcf902	fa	grammar-or-spelling
پند من بر او تاءثیر نداشت.	386b23ba1dd85be634cb5f4448da6c23dd51bbe8b1f1fdf258ce99e66d7dabb6	fa	grammar-or-spelling
رفتار او کارمندانش را داسرد کرد.	5431630aa67088792a35e225f25f19cc4035f26bf6697f576c2210cc829ca42b	fa	grammar-or-spelling
این روزها شرح مفصلی‌درباره‌ی زندگی خصوصی او را چاپ کرد.	58e6623d54716ac4a21bf5f9792131c149251d35e4cb79ef2cc973ae27f7dc69	fa	grammar-or-spelling
پوزه‌ی کشتی غژ غژکنان مخالف جریان آب رودخانه حرکت می‌کرد.	58f75556752911b7b4ef630c8f41f735b96a24e011964c1c3b4745d509b796ae	fa	grammar-or-spelling
رفتار او کارمندانش را داسرد کرد.	5431630aa67088792a35e225f25f19cc4035f26bf6697f576c2210cc829ca42b	fa	grammar-or-spelling
ته کشیدن دخایر طبیعی جهان	55ad80fc61b2887ca0fbd33dfed36f52af6dd3a8e424051b03910cd5471d971d	fa	grammar-or-spelling
رهبرنستوه ما	4a6a15fff539526cc80a400dffd33add94387ec3d32e52d8c3e27bcaaed8ceba	fa	grammar-or-spelling
اگر پنج تومان بمن بدهی بی‌حساب می شویم.	43da6b3a54e24770c446e3b84cdbcb9601bdaefe0b23f34a993d6ad9885a63f4	fa	grammar-or-spelling
او اهمیت آموزش را مورد تاءکید قرار داد.	58bc49b6b95a7c9bad90a7d6a9eb29bb0f98e5e9c1fd05c060c6733925e4a778	fa	grammar-or-spelling
رفتار او کارمندانش را داسرد کرد.	5431630aa67088792a35e225f25f19cc4035f26bf6697f576c2210cc829ca42b	fa	grammar-or-spelling
او اهمیت آموزش را مورد تاءکید قرار داد.	58bc49b6b95a7c9bad90a7d6a9eb29bb0f98e5e9c1fd05c060c6733925e4a778	fa	grammar-or-spelling
گلوبال فیزیکس	5b2dee81fc6fab22972b6cb7ae0fd4c7a2309a5a8e465786adbba4bfbcef42f8	fa	different-language
آنان جلو فاتح کرنش کردند.	5cc13229da14c69eb9768f2fbb4aef2f26b8ca28c6df48a9a037992b738f78f0	fa	grammar-or-spelling
مربوط بسواری	5b57d57c24bc0d712e03a0fb237c24cdb29a27ecc412d7d30149a1b8423c843e	fa	grammar-or-spelling
ابرهای تهدید آمیزی که برافق ظاهر می‌شوند	5f3ca6ac2dd7d7a24fefc9654d61ae21f00a46c01d8274079040fe945ed4cee9	fa	grammar-or-spelling
مخز پسته ای	359cb3253f92a8ccf4482bcc3d572bb65ce5ee0f37818398fd2686d5d1635a7d	fa	grammar-or-spelling
رعایع قوانین	1136a9b7b52e00abe50b0f1c42563382f01b231959cf08ed77dc35864b5a3b77	fa	grammar-or-spelling
شی قابل رویت	ee3a1f06aa3aa016fdbb99558ae68fd45a7dffdd276e6ff3d147658dad456ac1	fa	grammar-or-spelling
شی قابل رویت	ee3a1f06aa3aa016fdbb99558ae68fd45a7dffdd276e6ff3d147658dad456ac1	fa	grammar-or-spelling
صادق پیشنهاد کرد که به افتخار پرچم باده‌نوش کنند.	6185e015a88b3ec66be01eb543e92ab3b470707efcc6dd97dec6508f248a9ba1	fa	grammar-or-spelling
آن کتاب خواننده را تحت تاءثیر ژرف و فوری قرار می‌دهد.	4f92622a924314b7f8bc9594f64536083b0ddcae7d4323ba96721a9f43bbdf84	fa	grammar-or-spelling
پالتو بارانی، پالتو امپرمابل	441b3d658bd3dfa0a1d961fb6440ef94139f30ab54ae7ca21e3eb5b84f6b6174	fa	difficult-pronunciation
رفتار او کارمندانش را داسرد کرد.	5431630aa67088792a35e225f25f19cc4035f26bf6697f576c2210cc829ca42b	fa	grammar-or-spelling
مخز پسته ای	359cb3253f92a8ccf4482bcc3d572bb65ce5ee0f37818398fd2686d5d1635a7d	fa	grammar-or-spelling
مدر بول	386aebe467e20d467405ce5cc0639a6e1924fec2f405e434681e51df372c7bac	fa	difficult-pronunciation
رعایع قوانین	1136a9b7b52e00abe50b0f1c42563382f01b231959cf08ed77dc35864b5a3b77	fa	grammar-or-spelling
جناج چپ حزب کارگر	653e616682f575c83b2972beabec840313fb90f4cc7edd056f46fac8f435e70f	fa	grammar-or-spelling
خود را به... محدود کردن	632614bbe29636eaaa05c886e1d9d072c190d97001352d9978a616c6e628bbd5	fa	grammar-or-spelling
مربه طبعرق النساء	60dd26017e5a5be2ca5cd48b6f1bfc72661832236ce1bca0044e16288a4d713c	fa	different-language
